10.603236,11.294081
11.556655,12.339822
12.470982,13.428274
14.209879,15.663875
15.725993,17.752665
16.831415,19.83079
18.449406,21.901834
20.558697,24.037373
21.575262,25.106916
22.517101,26.171133
23.698887,28.30584
26.20029,30.841295
27.255587,31.943045
29.149288,34.00648
30.8767,36.12002
32.30888,38.253246
33.850243,40.323036
35.39187,42.400684
36.003345,43.456425
37.757133,45.58573
39.030563,47.7091
40.35916,49.8195
40.274384,40.359
40.943752,42.45523
42.57855,44.532
44.30109,46.615505
46.199104,48.708263
49.32462,51.887264
51.21725,53.9517
53.05976,56.076805
53.732967,58.12514
54.498463,59.178417
57.700115,62.586254
59.484787,64.732025
61.4813,66.82131
63.179417,68.876564
65.081215,70.97684
66.52992,73.1121
68.3932,75.175766
70.31782,77.26725
71.250374,78.3725
74.35249,81.50159
76.35678,83.60847
76.295044,76.356804
78.21684,78.397644
80.289894,80.50337
83.23197,83.65498
85.14559,85.74857
85.85625,86.79033
87.92606,88.90808
89.78995,90.989914
91.7611,93.24667
94.80538,96.3248
96.738655,98.44483
98.608826,100.52312
100.471695,102.5751
102.38614,104.650276
103.17055,105.70562
105.15597,107.830696
107.21161,109.890656
107.179955,107.21206
109.09668,109.28066
110.9445,111.34519
112.92829,113.498146
114.69123,115.55327
116.87771,117.76337
117.90538,118.81957
118.91523,119.87792
120.80216,121.963326
123.92281,125.105515
124.96093,126.16034
125.95478,127.24392
127.73989,129.31395
129.78163,131.38855
130.79636,132.42844
131.61615,133.48114
133.53497,135.59659
135.45967,137.66707
137.32751,139.75139
139.22691,141.85266
139.22136,139.27754
141.26717,143.9371
141.26797,141.36275
143.09859,146.00116
143.09831,143.42586
143.8796,147.04985
143.87712,144.47449
145.89696,149.13077
145.89462,146.55542
146.71342,147.59398
146.71034,150.16968
148.43745,149.64888
148.43677,152.22449
149.3001,150.6959
149.29958,153.27144
151.10092,155.31224
151.0977,152.7369
151.97552,153.77637
151.97554,156.35208
153.91124,158.41582
153.91112,155.84042
154.73318,156.8847
154.73285,159.46024
156.48137,161.50269
156.48048,158.9273
157.2599,162.55186
157.25826,159.97662
159.11931,164.61165
159.11794,162.03629
159.88203,165.65887
159.87914,163.08363
161.8973,167.738
161.8959,165.16272
161.745,161.89311
162.4989,162.93594
163.32587,163.98154
165.34285,166.06665
167.11652,168.15485
167.9934,169.20587
169.82368,171.26381
170.69603,172.29971
171.59547,173.35004
173.47794,175.42725
174.32634,176.45686
176.52634,176.52634
176.50081,178.88535
177.32315,179.937
179.44608,182.24916
180.27832,183.2661
182.2041,182.96764
182.0965,185.32668
182.97636,184.02016
182.96759,186.37935
183.90523,185.05707
183.81377,187.41621
185.86116,189.49176
186.73405,190.53798
188.60817,192.59604
189.52605,191.3084
189.45284,193.66742
191.41725,195.71025
191.29048,193.3514
192.14433,194.38643
194.05783,194.1283
193.99278,196.4327
194.91881,195.1665
194.8397,197.47084
196.18452,197.22516
196.15086,199.5295
197.04657,198.24876
196.97112,200.55316
199.00383,200.31741
198.86478,202.62184
199.7825,203.68901
201.60202,203.46295
201.51328,205.76727
202.55865,204.50873
202.2907,206.81317
204.1776,206.58858
204.12608,208.89313
205.18176,209.98523
202.65991,207.68195
201.0858,205.18167
200.41554,201.06195
200.40941,202.5041
201.25629,203.57317
200.54906,202.13126
198.48497,200.5489
194.88753,200.546
191.91864,194.88736
191.41241,191.91846
190.19785,192.96931
187.62854,192.28333
184.62366,190.19473
183.37291,184.6233
182.80153,185.71971
180.28879,182.80136
176.68867,180.28667
177.74539,181.36118
174.77873,177.74509
173.58743,174.7785
173.05339,174.43713
166.82324,173.05258
167.2113,174.10399
163.92392,167.21109
160.01762,163.92369
159.4895,161.25381
158.16257,162.33226
154.6661,160.44948
150.94968,154.66583
151.76752,155.76965
148.50961,151.76732
144.01277,150.29039
142.26135,144.0125
141.31215,145.06575
140.96637,143.2076
135.19583,140.96576
132.35872,135.19547
129.41478,136.25035
124.937164,129.4146
124.83941,124.895645
124.41483,124.93702
124.49214,126.009026
118.45025,125.96771
116.368195,118.45002
115.45668,119.53482
110.900314,115.45661
110.85667,110.90013
109.92166,110.88519
108.33622,111.92702
106.6066,108.33605
102.00075,106.60634
99.07257,107.72995
92.97097,100.09419
93.22656,101.1167
88.58827,93.22539
