16.743742,17.426598
17.744776,18.472889
20.677467,20.789278
20.664072,21.708214
23.079145,23.935802
23.069382,24.855032
24.32757,25.996466
24.283049,26.915691
27.379139,30.06801
27.2993,29.149529
29.936071,32.35056
32.511333,35.496613
33.976013,37.637444
35.9953,39.751793
35.706356,35.99521
38.639942,39.120857
40.462173,41.20466
42.319496,43.3746
44.780804,46.506493
44.709602,44.779926
46.610165,46.894802
48.863136,48.863136
48.647045,50.115227
49.87268,52.185246
49.865864,50.93347
52.938076,55.315216
52.87188,54.06352
54.166336,56.132668
57.024513,59.251045
60.05885,62.37146
61.631504,65.49257
63.46449,63.46449
63.358746,67.54914
66.482574,70.71441
67.49146,71.76316
69.6073,73.90315
69.59171,69.81897
72.28709,72.90195
74.09023,74.98812
77.10533,78.17872
80.09375,81.356926
80.73784,83.49446
80.731064,80.737816
83.705826,83.80329
86.66807,86.89503
87.865395,88.426994
87.750694,89.01051
90.83995,92.12602
91.8516,93.18109
93.83283,95.23666
96.57178,98.3899
98.63607,100.51508
98.527824,99.932
100.397705,101.985596
103.49901,105.16802
106.38834,108.24868
108.23383,110.32756
110.96666,113.45675
114.08782,116.658806
113.99881,114.087654
116.881645,117.17526
119.98381,120.345184
122.98169,123.505424
126.04589,126.608086
125.87498,126.04508
127.79026,128.13493
130.75139,131.261
133.80159,134.38277
133.68404,133.8014
136.6265,136.94019
138.93118,139.01436
138.79596,139.4134
140.74814,141.13158
140.6495,141.5307
141.53488,142.55772
141.41739,142.15892
143.46425,144.31326
144.45723,145.35211
145.45547,146.39099
147.38933,148.48186
149.37648,150.57686
149.3766,149.3766
149.35838,149.37648
151.37581,151.4692
151.3182,151.46936
153.29558,153.53479
153.1908,153.53438
155.18738,155.61974
156.05945,156.6839
159.15204,159.8126
161.34738,161.34738
161.24924,162.11646
162.0623,163.1623
164.0462,165.22559
164.01505,164.4569
165.9418,166.54259
167.82747,168.66057
169.79842,170.76086
169.76846,169.79816
171.54486,171.8459
173.41162,173.98506
175.45312,176.04428
175.45001,175.45001
175.20445,175.44023
175.20381,175.4498
177.11656,177.5125
177.11278,177.50334
178.08528,178.56572
178.04852,178.55658
179.88464,180.59071
181.78543,181.94438
181.75229,182.69366
183.60205,184.7864
183.59132,184.03734
185.50198,186.11603
187.42857,188.20801
189.4739,190.29832
189.34221,189.473
191.27788,191.33318
191.0983,191.55132
193.04175,193.40315
192.88898,193.62129
193.77441,194.45331
193.65823,194.67154
196.20671,197.26006
198.17563,199.35971
198.11864,199.14185
200.03383,201.24074
201.9388,203.33159
203.8472,205.3749
203.78366,203.84703
204.55934,204.87251
206.55972,206.92757
208.57477,208.5808
208.47054,209.01007
210.82785,211.45934
210.64444,211.0303
212.54832,213.1143
212.45485,212.54817
212.45436,212.5387
214.36522,214.60197
214.35735,214.61162
216.42856,216.68648
216.42844,216.69612
218.43137,218.7581
218.3321,218.74884
220.27211,220.34232
220.26556,220.81422
222.21227,222.40561
222.19821,222.87752
223.21333,223.902
223.16376,223.43033
225.16429,225.51248
227.0117,227.58072
228.966,229.62631
228.91449,228.96593
230.80894,231.00755
232.81197,232.81197
232.73529,233.08961
234.63736,235.1617
234.60068,234.88425
235.47696,235.92206
237.5309,238.0065
239.47682,240.09984
241.49437,242.16844
241.41075,241.49359
243.42976,243.45117
243.3012,243.57056
245.23643,245.60683
245.12703,245.48769
247.06932,247.07832
247.04836,247.56776
248.98277,249.16403
248.92436,249.65346
249.8876,250.68565
249.73114,250.19641
251.62354,252.2688
253.5941,253.5941
253.5456,254.33656
255.5814,256.42566
255.5678,255.68349
257.3784,257.71533
258.541,258.583
258.53143,258.94504
259.63858,260.3475
259.43164,259.98596
258.95868,259.4299
258.38168,259.4262
257.8447,258.38144
257.32767,257.84412
256.8757,257.4612
255.99033,256.99158
255.73102,255.98991
255.36293,255.7304
255.16379,255.36183
255.0783,255.16367
254.77046,255.16142
254.58113,254.96588
254.5071,254.66272
256.00677,256.37643
255.68146,256.212
255.42963,255.6811
255.3308,255.50862
255.32767,255.33034
255.32686,255.32916
255.23434,255.32666
254.48428,255.30643
253.34502,254.52885
252.53453,253.34418
252.05565,252.75955
251.52444,252.23224
250.80414,251.52353
250.06822,250.80388
249.23718,250.16792
248.70213,249.23647
248.37798,248.60095
248.28969,248.97325
249.49814,250.21461
249.16731,249.16731
249.1149,249.84254
247.7453,249.11446
247.07791,248.29198
246.33678,247.41211
246.18292,246.37129
244.86697,246.18245
244.16286,245.32205
243.53532,244.45001
243.15701,243.15701
243.1257,243.70335
244.01628,244.8874
243.1481,244.34117
242.27933,243.61719
242.00441,242.70474
241.03423,242.0039
240.42395,241.99751
239.9008,240.78168
238.84776,240.27766
238.09753,239.39955
237.33159,238.58835
237.11395,237.84206
236.90518,237.11328
236.49298,236.50412
236.2635,237.11214
237.15614,238.32516
236.39339,237.71733
235.64218,236.58582
234.60379,235.96562
233.66783,234.61063
233.10095,234.04034
231.51605,233.35452
230.6578,232.67682
230.18047,230.6572
229.71207,230.50514
229.64348,229.71162
229.49252,229.5409
229.39915,229.71024
230.33197,230.74535
230.04979,230.5168
229.81612,230.12334
229.5872,229.87613
229.52176,229.5865
228.81322,229.58269
227.81102,228.81247
227.18332,228.35104
226.35883,227.79233
225.80174,226.3577
225.11446,226.07092
226.12025,227.26488
224.88893,226.11829
223.79416,225.57007
223.36552,223.79384
221.86208,223.36537
221.01549,221.86191
219.65297,221.01527
218.50171,219.65215
217.41843,218.50053
218.44594,219.68347
218.13023,218.446
217.78934,218.13005
216.981,218.1251
216.459,217.431
215.72783,216.56058
214.94633,216.01181
214.30647,214.94597
213.75517,214.57831
213.58337,213.98372
213.04202,213.58305
212.08748,213.57802
213.73741,215.46944
212.49391,213.73698
211.31993,212.4937
210.01685,211.31966
209.86116,210.01645
209.35583,209.86069
208.40984,209.85507
207.53424,208.40724
206.11586,207.5344
205.1399,206.11575
204.62169,205.63248
205.54881,206.76349
204.67575,205.54869
203.87358,204.67555
202.90933,203.87311
202.16609,203.36021
201.64847,202.16573
201.5878,201.6476
200.44437,201.58716
199.17645,200.44276
198.44818,198.45222
198.36703,199.1763
199.42638,200.39955
199.02454,199.67555
198.73816,199.19357
197.59238,198.73717
195.83656,198.19292
194.44057,196.43213
192.87961,195.23257
191.81032,193.80885
192.33632,194.9521
190.30637,192.33621
189.11522,191.14232
188.267,190.3046
188.2574,188.34143
188.24783,188.2612
188.24333,188.25116
188.24272,188.24272
187.53314,188.24254
186.44116,187.87947
185.77562,186.91945
185.67653,186.08232
185.1613,187.27559
183.17902,186.47469
181.80238,183.17873
181.36618,181.80222
180.55939,181.366
179.40833,181.33858
179.15471,179.69734
179.3856,180.83774
178.5214,179.83527
177.52255,178.52399
176.38873,177.5217
175.21225,176.99881
174.93715,175.21204
174.93549,174.93695
174.92244,174.93527
174.90822,174.9264
