12.196258,12.196258
14.20571,14.6628895
13.973665,14.202101
13.960123,13.960123
14.08983,14.183485
14.034139,14.087013
13.583047,14.031405
11.421989,13.581661
11.095946,11.419964
11.219818,12.235224
12.182643,13.437634
12.143748,12.178336
12.095815,12.142614
11.556034,12.0949745
10.82779,11.55556
11.102805,11.440745
10.742472,11.098174
10.465636,10.741755
10.45913,10.464732
10.40443,10.450876
10.180764,10.403719
12.143207,12.416927
11.538275,12.142156
11.087641,11.53784
10.948933,11.0787735
11.632131,11.999703
12.726706,14.389455
12.377989,12.72499
12.020864,12.380839
11.269618,12.019427
10.814093,11.268795
10.512438,10.813857
10.063126,10.51215
10.466885,11.115518
10.220817,10.466341
10.088238,10.221791
12.398941,12.5498905
12.173642,12.398826
11.488637,12.173442
11.485058,11.488282
11.237148,11.484779
12.0718975,12.339664
11.728031,12.071209
11.573932,11.727495
11.1677,11.573201
11.074227,11.166905
12.918584,13.15676
12.404732,12.917549
12.246539,12.40408
12.05537,12.246257
11.859156,12.027101
11.974453,12.212917
11.876793,11.97408
11.749518,11.876167
11.714166,11.745087
11.527619,11.713869
12.445591,12.637436
12.37595,12.445287
14.139539,14.29133
14.109384,14.139436
14.138917,14.304265
13.9558735,14.13902
13.816532,13.955603
13.641551,13.816303
13.588238,13.647741
14.078115,14.21882
13.904113,14.077877
13.734834,13.903655
13.591495,13.734429
13.47098,13.591251
15.427264,15.564884
15.303953,15.418801
15.143312,15.303455
15.295476,15.4905205
15.098266,15.295327
14.840327,15.097766
14.840094,14.840094
14.576828,14.839507
14.325208,14.579835
14.120696,14.320393
14.080126,14.120202
14.683704,14.777922
14.574611,14.683604
16.661903,16.83315
16.439646,16.661934
16.249949,16.439415
16.055904,16.249998
15.871846,16.055956
15.730499,15.871622
15.471108,15.730194
15.405079,15.470887
16.099035,16.19566
15.967535,16.098879
15.85004,15.967112
15.801698,15.849898
17.886005,17.982075
17.733625,17.885273
17.656054,17.733452
17.592325,17.655228
17.591772,17.591772
17.569082,17.591509
17.564005,17.56739
17.545898,17.562616
17.541857,17.542551
17.486643,17.541637
18.043009,18.224674
17.750895,18.036575
17.581367,17.750244
17.408466,17.580545
17.269686,17.408085
17.198164,17.269268
17.17177,17.197454
18.797686,19.05341
18.643002,18.79663
18.551422,18.643034
18.564322,18.701149
18.368437,18.566572
18.239864,18.369026
18.122507,18.232927
17.986307,18.121874
17.888012,17.986305
18.325531,18.57525
20.055351,20.56224
19.73364,20.055141
19.519981,19.732746
19.388409,19.518421
19.31395,19.388048
19.281189,19.312819
19.917606,20.023664
19.84453,19.917364
19.810837,19.844141
21.946035,22.026598
21.856195,21.945917
21.594814,21.855715
21.583014,21.595142
21.461615,21.581486
21.556725,21.715393
21.444418,21.556904
21.337036,21.444096
21.191336,21.334188
21.187025,21.191126
21.183025,21.185955
21.1808,21.182766
21.178534,21.180563
21.04046,21.178001
20.959541,21.040237
21.582098,21.679249
21.566992,21.581797
23.373573,23.457787
23.526438,23.611988
23.399187,23.526299
23.320566,23.394703
23.202175,23.319328
23.122065,23.201622
22.945208,23.121216
22.88384,22.945068
22.70016,22.883627
22.537525,22.699682
22.44512,22.537031
22.351433,22.444311
22.276323,22.351196
22.98618,23.139574
25.073662,25.262459
24.97426,25.072151
24.859459,24.974012
24.764845,24.859003
24.651821,24.764313
24.566835,24.651232
24.47352,24.56594
24.337095,24.472887
24.205002,24.336763
24.068077,24.20412
23.991617,24.067133
23.816933,23.99115
23.767477,23.8135
23.910988,23.96957
26.905186,27.015823
26.839333,26.89773
26.958488,27.067013
26.818844,26.958391
26.724728,26.818249
26.557835,26.72386
26.377876,26.556755
26.236322,26.376856
26.102983,26.236029
25.948812,26.10201
25.782972,25.948626
25.60537,25.782116
25.499477,25.604792
26.224232,26.369955
28.145811,28.29558
28.027712,28.14512
27.889914,28.026413
27.698973,27.889742
27.585543,27.698029
27.458431,27.584965
27.356342,27.45822
27.21794,27.35587
27.21672,27.21757
27.216558,27.216558
27.215332,27.215797
27.214058,27.214947
27.213423,27.213888
27.160444,27.211706
27.31644,27.372568
28.39248,28.521143
28.22374,28.392073
28.125357,28.22288
28.111607,28.124886
29.967335,30.082708
29.755125,29.967213
29.605648,29.75433
29.467997,29.606514
29.403015,29.468437
29.280361,29.402626
29.32985,29.409307
29.322077,29.32961
29.88589,30.045303
29.80474,29.885252
29.645082,29.804075
29.571125,29.644176
31.644056,31.735777
31.358557,31.644093
31.103811,31.358126
30.924997,31.103605
30.836988,30.924805
30.6845,30.831951
30.574583,30.68337
30.459057,30.57436
30.335846,30.458788
30.324833,30.33532
31.094582,31.204924
30.994038,31.094181
33.01748,33.15952
32.890575,33.017353
32.79742,32.89059
32.679348,32.79796
33.545967,33.692116
33.534557,33.547005
33.39436,33.54446
33.28417,33.393692
