2016-04-14T05:38:00.000,fascia5-11,Heavy Traffic:642/Other:268/Mechanical Problem:78,fascia12-19,Heavy Traffic:138/Late return from Field Trip:75/Other:64
2016-04-21T05:15:00.000,fascia5-11,Heavy Traffic:225/Other:84/Won`t Start:29,fascia12-19,Heavy Traffic:77/Late return from Field Trip:63/Mechanical Problem:24
2016-04-28T06:10:00.000,fascia5-11,Heavy Traffic:592/Other:130/Weather Conditions:99,fascia12-19,Heavy Traffic:77/Late return from Field Trip:36/Other:29
2016-05-05T05:45:00.000,fascia5-11,Heavy Traffic:709/Other:188/Weather Conditions:78,fascia12-19,Heavy Traffic:159/Late return from Field Trip:64/Mechanical Problem:55
2016-05-12T05:55:00.000,fascia5-11,Heavy Traffic:627/Other:207/Mechanical Problem:79,fascia12-19,Heavy Traffic:243/Late return from Field Trip:139/Other:52
2016-05-19T05:44:00.000,fascia5-11,Heavy Traffic:819/Other:158/Mechanical Problem:80,fascia12-19,Late return from Field Trip:134/Heavy Traffic:122/Other:59
2016-05-26T05:40:00.000,fascia5-11,Heavy Traffic:537/Other:148/Mechanical Problem:87,fascia12-19,Heavy Traffic:151/Late return from Field Trip:148/Other:41
2016-06-02T05:40:00.000,fascia5-11,Heavy Traffic:687/Other:207/Mechanical Problem:102,fascia12-19,Late return from Field Trip:167/Heavy Traffic:158/Other:68
2016-06-09T06:10:00.000,fascia5-11,Heavy Traffic:408/Other:106/Mechanical Problem:67,fascia12-19,Heavy Traffic:57/Late return from Field Trip:43/Mechanical Problem:38
2016-06-16T05:20:00.000,fascia5-11,Heavy Traffic:454/Other:111/Mechanical Problem:83,fascia12-19,Heavy Traffic:91/Mechanical Problem:44/Other:36
2016-06-23T05:31:00.000,fascia5-11,Heavy Traffic:181/Other:60/Mechanical Problem:41,fascia12-19,Heavy Traffic:63/Mechanical Problem:19/Other:19
2016-06-30T07:18:00.000,fascia5-11,Heavy Traffic:111/Other:22/Mechanical Problem:14,fascia12-19,Mechanical Problem:9/Other:6/Heavy Traffic:6
2016-07-07T05:58:00.000,fascia5-11,Heavy Traffic:437/Other:151/Mechanical Problem:47,fascia12-19,Heavy Traffic:62/Won`t Start:31/Other:22
2016-07-14T05:50:00.000,fascia5-11,Heavy Traffic:417/Other:110/Mechanical Problem:61,fascia12-19,Heavy Traffic:85/Other:34/Mechanical Problem:28
2016-07-21T06:00:00.000,fascia5-11,Heavy Traffic:378/Other:92/Mechanical Problem:77,fascia12-19,Heavy Traffic:50/Other:29/Mechanical Problem:21
2016-07-28T06:00:00.000,fascia5-11,Heavy Traffic:336/Other:99/Mechanical Problem:48,fascia12-19,Heavy Traffic:45/Other:30/Won`t Start:20
2016-08-04T06:00:00.000,fascia5-11,Heavy Traffic:260/Other:82/Mechanical Problem:41,fascia12-19,Heavy Traffic:57/Other:31/Won`t Start:16
2016-08-11T06:03:00.000,fascia5-11,Heavy Traffic:101/Other:60/Mechanical Problem:30,fascia12-19,Heavy Traffic:34/Other:17/Won`t Start:11
2016-08-18T06:15:00.000,fascia5-11,Heavy Traffic:8/Other:2/Mechanical Problem:1,fascia12-19,Heavy Traffic:2/Accident:1
2016-08-26T06:49:00.000,fascia5-11,Heavy Traffic:7,fascia12-19,Flat Tire:1
2016-09-01T05:56:00.000,fascia5-11,Heavy Traffic:189/Other:33/Mechanical Problem:17,fascia12-19,Heavy Traffic:10/Mechanical Problem:9/Won`t Start:3
2016-09-08T05:50:00.000,fascia5-11,Heavy Traffic:1374/Other:191/Mechanical Problem:168,fascia12-19,Heavy Traffic:122/Mechanical Problem:81/Other:47
2016-09-15T05:50:00.000,fascia5-11,Heavy Traffic:1499/Other:220/Mechanical Problem:142,fascia12-19,Heavy Traffic:123/Other:55/Mechanical Problem:47
2016-09-22T05:45:00.000,fascia5-11,Heavy Traffic:1516/Other:220/Mechanical Problem:161,fascia12-19,Heavy Traffic:211/Other:64/Mechanical Problem:61
2016-09-29T05:41:00.000,fascia5-11,Heavy Traffic:724/Other:153/Mechanical Problem:89,fascia12-19,Heavy Traffic:94/Won`t Start:35/Mechanical Problem:34
2016-10-06T05:10:00.000,fascia5-11,Heavy Traffic:750/Other:134/Mechanical Problem:81,fascia12-19,Heavy Traffic:110/Other:56/Won`t Start:34
2016-10-13T05:21:00.000,fascia5-11,Heavy Traffic:1176/Other:206/Mechanical Problem:120,fascia12-19,Heavy Traffic:98/Mechanical Problem:56/Other:45
2016-10-20T05:45:00.000,fascia5-11,Heavy Traffic:1058/Other:186/Mechanical Problem:129,fascia12-19,Heavy Traffic:103/Other:65/Won`t Start:53
2016-10-27T05:40:00.000,fascia5-11,Heavy Traffic:1133/Other:287/Mechanical Problem:178,fascia12-19,Heavy Traffic:141/Other:95/Won`t Start:53
2016-11-03T05:15:00.000,fascia5-11,Heavy Traffic:810/Other:201/Mechanical Problem:130,fascia12-19,Heavy Traffic:84/Other:59/Mechanical Problem:38
2016-11-10T06:00:00.000,fascia5-11,Heavy Traffic:847/Other:179/Mechanical Problem:86,fascia12-19,Heavy Traffic:70/Mechanical Problem:37/Other:30
2016-11-17T05:30:00.000,fascia5-11,Heavy Traffic:882/Other:166/Mechanical Problem:128,fascia12-19,Heavy Traffic:135/Mechanical Problem:38/Other:35
2016-11-28T05:33:00.000,fascia5-11,Heavy Traffic:696/Other:120/Mechanical Problem:94,fascia12-19,Heavy Traffic:63/Late return from Field Trip:55/Mechanical Problem:39
2016-12-01T05:05:00.000,fascia5-11,Heavy Traffic:1178/Other:201/Mechanical Problem:137,fascia12-19,Heavy Traffic:131/Mechanical Problem:59/Other:50
2016-12-08T05:42:00.000,fascia5-11,Heavy Traffic:1043/Other:148/Mechanical Problem:143,fascia12-19,Heavy Traffic:154/Other:61/Mechanical Problem:59
2016-12-15T05:26:00.000,fascia5-11,Heavy Traffic:1103/Mechanical Problem:193/Other:176,fascia12-19,Heavy Traffic:157/Mechanical Problem:77/Late return from Field Trip:46
2016-12-22T05:30:00.000,fascia5-11,Heavy Traffic:257/Other:72/Mechanical Problem:42,fascia12-19,Heavy Traffic:48/Other:14/Mechanical Problem:12
2016-12-30T12:25:00.000,fascia5-11,Heavy Traffic:488/Other:109/Mechanical Problem:103,fascia12-19,Heavy Traffic:51/Mechanical Problem:34/Other:29
2017-01-05T05:38:00.000,fascia5-11,Heavy Traffic:1477/Other:275/Mechanical Problem:249,fascia12-19,Heavy Traffic:101/Other:71/Mechanical Problem:69
2017-01-12T05:30:00.000,fascia5-11,Heavy Traffic:1117/Other:201/Mechanical Problem:102,fascia12-19,Heavy Traffic:123/Other:51/Mechanical Problem:43
2017-01-19T05:54:00.000,fascia5-11,Heavy Traffic:1125/Other:228/Mechanical Problem:142,fascia12-19,Heavy Traffic:126/Mechanical Problem:64/Other:55
2017-01-26T06:00:00.000,fascia5-11,Heavy Traffic:1064/Other:200/Mechanical Problem:121,fascia12-19,Heavy Traffic:121/Mechanical Problem:54/Won`t Start:51
2017-02-02T05:54:00.000,fascia5-11,Heavy Traffic:1140/Other:222/Mechanical Problem:175,fascia12-19,Heavy Traffic:150/Mechanical Problem:73/Other:63
