2016-01-13T05:36:00.000,fascia5-11,Heavy Traffic:145/Other:44/Mechanical Problem:22,fascia12-19,Mechanical Problem:27/Other:19/Heavy Traffic:15
2016-01-14T05:50:00.000,fascia5-11,Heavy Traffic:124/Other:48/Mechanical Problem:21,fascia12-19,Heavy Traffic:13/Mechanical Problem:12/Other:8
2016-01-15T05:50:00.000,fascia5-11,Heavy Traffic:130/Other:41/Mechanical Problem:17,fascia12-19,Heavy Traffic:18/Mechanical Problem:9/Other:7
2016-01-19T05:31:00.000,fascia5-11,Heavy Traffic:154/Other:66/Mechanical Problem:53,fascia12-19,Heavy Traffic:29/Mechanical Problem:18/Won`t Start:11
2016-01-20T06:10:00.000,fascia5-11,Heavy Traffic:158/Other:43/Mechanical Problem:34,fascia12-19,Mechanical Problem:16/Heavy Traffic:13/Won`t Start:11
2016-01-21T05:40:00.000,fascia5-11,Heavy Traffic:154/Other:49/Mechanical Problem:21,fascia12-19,Heavy Traffic:21/Other:11/Mechanical Problem:9
2016-01-22T05:49:00.000,fascia5-11,Heavy Traffic:129/Other:46/Mechanical Problem:16,fascia12-19,Heavy Traffic:22/Mechanical Problem:9/Late return from Field Trip:7
2016-01-25T05:00:00.000,fascia5-11,Weather Conditions:782/Heavy Traffic:131/Other:109,fascia12-19,Weather Conditions:38/Heavy Traffic:15/Won`t Start:13
2016-01-26T05:40:00.000,fascia5-11,Heavy Traffic:361/Weather Conditions:270/Other:62,fascia12-19,Heavy Traffic:31/Mechanical Problem:19/Other:10
2016-01-27T05:16:00.000,fascia5-11,Heavy Traffic:260/Other:59/Mechanical Problem:23,fascia12-19,Heavy Traffic:28/Other:8/Mechanical Problem:7
2016-01-28T05:26:00.000,fascia5-11,Heavy Traffic:311/Other:33/Mechanical Problem:21,fascia12-19,Heavy Traffic:11/Mechanical Problem:8/Won`t Start:6
2016-01-29T05:45:00.000,fascia5-11,Heavy Traffic:133/Other:41/Mechanical Problem:18,fascia12-19,Heavy Traffic:22/Other:6/Mechanical Problem:5
2016-02-01T05:10:00.000,fascia5-11,Heavy Traffic:189/Other:62/Mechanical Problem:30,fascia12-19,Heavy Traffic:15/Other:14/Mechanical Problem:7
2016-02-02T05:55:00.000,fascia5-11,Heavy Traffic:136/Other:45/Mechanical Problem:35,fascia12-19,Mechanical Problem:12/Other:12/Heavy Traffic:8
2016-02-03T05:40:00.000,fascia5-11,Heavy Traffic:146/Other:72/Mechanical Problem:21,fascia12-19,Heavy Traffic:15/Mechanical Problem:10/Late return from Field Trip:9
2016-02-04T05:26:00.000,fascia5-11,Heavy Traffic:134/Other:39/Mechanical Problem:19,fascia12-19,Heavy Traffic:13/Other:13/Mechanical Problem:10
2016-02-05T05:14:00.000,fascia5-11,Weather Conditions:405/Heavy Traffic:125/Other:25,fascia12-19,Heavy Traffic:7/Mechanical Problem:6/Other:5
2016-02-08T05:51:00.000,fascia5-11,Heavy Traffic:24/Other:15/Mechanical Problem:5,fascia12-19,Heavy Traffic:1/Mechanical Problem:1/Won`t Start:1
2016-02-09T05:17:00.000,fascia5-11,Heavy Traffic:227/Other:59/Mechanical Problem:26,fascia12-19,Heavy Traffic:11/Mechanical Problem:6/Won`t Start:6
2016-02-10T05:30:00.000,fascia5-11,Heavy Traffic:138/Other:51/Mechanical Problem:17,fascia12-19,Heavy Traffic:23/Late return from Field Trip:12/Mechanical Problem:8
2016-02-11T06:00:00.000,fascia5-11,Heavy Traffic:124/Other:46/Mechanical Problem:24,fascia12-19,Heavy Traffic:15/Late return from Field Trip:13/Mechanical Problem:12
2016-02-12T05:25:00.000,fascia5-11,Heavy Traffic:164/Other:47/Mechanical Problem:30,fascia12-19,Heavy Traffic:28/Mechanical Problem:12/Late return from Field Trip:8
2016-02-16T06:00:00.000,fascia5-11,Other:5/Weather Conditions:4/Mechanical Problem:3,fascia12-19,Mechanical Problem:2/Weather Conditions:1/Won`t Start:1
2016-02-17T05:48:00.000,fascia5-11,Heavy Traffic:4/Other:3/Won`t Start:2,fascia12-19,Heavy Traffic:1
2016-02-18T05:50:00.000,fascia5-11,Heavy Traffic:4/Other:2/Mechanical Problem:2,fascia12-19,
2016-02-19T06:34:00.000,fascia5-11,Heavy Traffic:4/Flat Tire:1/Won`t Start:1,fascia12-19,Other:1/Won`t Start:1
2016-02-22T05:39:00.000,fascia5-11,Heavy Traffic:185/Other:80/Mechanical Problem:59,fascia12-19,Heavy Traffic:18/Other:13/Mechanical Problem:7
2016-02-23T05:30:00.000,fascia5-11,Heavy Traffic:116/Other:49/Mechanical Problem:17,fascia12-19,Heavy Traffic:22/Won`t Start:8/Mechanical Problem:5
2016-02-24T05:40:00.000,fascia5-11,Heavy Traffic:167/Other:33/Mechanical Problem:20,fascia12-19,Heavy Traffic:21/Mechanical Problem:8/Other:8
2016-02-25T05:16:00.000,fascia5-11,Heavy Traffic:120/Other:37/Mechanical Problem:16,fascia12-19,Other:21/Heavy Traffic:17/Mechanical Problem:8
2016-02-26T05:35:00.000,fascia5-11,Heavy Traffic:115/Other:20/Mechanical Problem:16,fascia12-19,Other:12/Heavy Traffic:11/Mechanical Problem:10
2016-02-29T05:23:00.000,fascia5-11,Heavy Traffic:138/Other:68/Mechanical Problem:36,fascia12-19,Heavy Traffic:22/Mechanical Problem:7/Won`t Start:6
2016-03-01T05:40:00.000,fascia5-11,Heavy Traffic:106/Other:45/Mechanical Problem:13,fascia12-19,Mechanical Problem:13/Heavy Traffic:12/Late return from Field Trip:8
2016-03-02T05:52:00.000,fascia5-11,Heavy Traffic:181/Other:47/Problem Run:15,fascia12-19,Heavy Traffic:17/Late return from Field Trip:5/Mechanical Problem:5
2016-03-03T05:15:00.000,fascia5-11,Heavy Traffic:125/Other:40/Won`t Start:13,fascia12-19,Heavy Traffic:10/Other:10/Accident:3
2016-03-04T05:43:00.000,fascia5-11,Heavy Traffic:154/Other:45/Weather Conditions:29,fascia12-19,Late return from Field Trip:10/Other:10/Won`t Start:8
2016-03-07T05:46:00.000,fascia5-11,Heavy Traffic:148/Other:108/Mechanical Problem:39,fascia12-19,Other:5/Heavy Traffic:4/Won`t Start:4
2016-03-08T06:00:00.000,fascia5-11,Heavy Traffic:89/Other:25/Problem Run:11,fascia12-19,Heavy Traffic:10/Mechanical Problem:9/Other:6
2016-03-09T05:50:00.000,fascia5-11,Heavy Traffic:68/Other:28/Mechanical Problem:10,fascia12-19,Other:21/Heavy Traffic:20/Mechanical Problem:19
2016-03-10T05:23:00.000,fascia5-11,Heavy Traffic:209/Other:49/Mechanical Problem:16,fascia12-19,Heavy Traffic:65/Other:9/Mechanical Problem:7
2016-03-11T05:19:00.000,fascia5-11,Heavy Traffic:155/Other:41/Mechanical Problem:10,fascia12-19,Heavy Traffic:13/Other:13/Mechanical Problem:4
2016-03-14T05:15:00.000,fascia5-11,Heavy Traffic:193/Other:58/Mechanical Problem:13,fascia12-19,Heavy Traffic:11/Other:9/Late return from Field Trip:8
2016-03-15T06:00:00.000,fascia5-11,Heavy Traffic:146/Other:40/Mechanical Problem:15,fascia12-19,Heavy Traffic:15/Other:14/Flat Tire:6
2016-03-16T05:30:00.000,fascia5-11,Heavy Traffic:115/Other:54/Mechanical Problem:17,fascia12-19,Heavy Traffic:18/Other:7/Late return from Field Trip:5
2016-03-17T05:25:00.000,fascia5-11,Heavy Traffic:140/Other:44/Flat Tire:13,fascia12-19,Heavy Traffic:9/Mechanical Problem:5/Other:4
2016-03-18T05:29:00.000,fascia5-11,Heavy Traffic:111/Other:47/Mechanical Problem:13,fascia12-19,Heavy Traffic:18/Other:8/Late return from Field Trip:5
2016-03-21T05:24:00.000,fascia5-11,Heavy Traffic:150/Other:82/Weather Conditions:26,fascia12-19,Mechanical Problem:8/Other:8/Heavy Traffic:7
2016-03-22T05:25:00.000,fascia5-11,Heavy Traffic:152/Other:44/Mechanical Problem:18,fascia12-19,Heavy Traffic:20/Late return from Field Trip:14/Other:5
2016-03-23T05:37:00.000,fascia5-11,Heavy Traffic:117/Other:57/Mechanical Problem:13,fascia12-19,Heavy Traffic:15/Mechanical Problem:11/Late return from Field Trip:10
2016-03-24T05:23:00.000,fascia5-11,Heavy Traffic:86/Other:28/Mechanical Problem:13,fascia12-19,Heavy Traffic:19/Other:12/Mechanical Problem:8
2016-03-28T05:40:00.000,fascia5-11,Heavy Traffic:142/Other:61/Weather Conditions:50,fascia12-19,Mechanical Problem:13/Heavy Traffic:11/Other:9
2016-03-29T05:46:00.000,fascia5-11,Heavy Traffic:121/Other:56/Mechanical Problem:13,fascia12-19,Heavy Traffic:8/Mechanical Problem:8/Other:3
2016-03-30T05:48:00.000,fascia5-11,Heavy Traffic:110/Other:41/Mechanical Problem:12,fascia12-19,Heavy Traffic:19/Other:9/Mechanical Problem:4
2016-03-31T05:05:00.000,fascia5-11,Heavy Traffic:147/Other:47/Mechanical Problem:13,fascia12-19,Heavy Traffic:7/Mechanical Problem:6/Late return from Field Trip:5
2016-04-01T05:45:00.000,fascia5-11,Heavy Traffic:96/Other:30/Mechanical Problem:17,fascia12-19,Heavy Traffic:16/Mechanical Problem:7/Won`t Start:5
2016-04-04T05:32:00.000,fascia5-11,Heavy Traffic:189/Other:68/Won`t Start:27,fascia12-19,Heavy Traffic:14/Mechanical Problem:13/Won`t Start:5
2016-04-05T05:20:00.000,fascia5-11,Heavy Traffic:189/Other:60/Mechanical Problem:27,fascia12-19,Heavy Traffic:17/Late return from Field Trip:15/Mechanical Problem:7
2016-04-06T05:28:00.000,fascia5-11,Heavy Traffic:142/Other:42/Mechanical Problem:10,fascia12-19,Heavy Traffic:21/Other:16/Late return from Field Trip:14
2016-04-07T05:39:00.000,fascia5-11,Heavy Traffic:194/Other:49/Mechanical Problem:14,fascia12-19,Heavy Traffic:19/Late return from Field Trip:9/Mechanical Problem:8
2016-04-08T05:10:00.000,fascia5-11,Heavy Traffic:118/Other:34/Mechanical Problem:18,fascia12-19,Heavy Traffic:17/Mechanical Problem:7/Late return from Field Trip:6
2016-04-11T05:35:00.000,fascia5-11,Heavy Traffic:170/Other:35/Mechanical Problem:19,fascia12-19,Heavy Traffic:27/Mechanical Problem:15/Other:10
2016-04-12T05:47:00.000,fascia5-11,Heavy Traffic:190/Other:51/Won`t Start:10,fascia12-19,Heavy Traffic:21/Won`t Start:7/Other:7
